idTempo,Ano,Mes,Dia,idPoder,NomePoder,idUniOrc,GrpAdminUniOrc,NomeUniOrc,VlrDspSrvAtivo,VlrDspSrvInativo,VlrDspPensionista,VlrDspContratado,
41597,2016,2,5,3,EXECUTIVO,7415,AUTARQUIAS E FUNDACOES,INSTITUTO DE PREVIDENCIA DOS S,16830185.30,0.00,7920.00,0.00,
41566,2016,1,5,3,EXECUTIVO,7423,AUTARQUIAS E FUNDACOES,FUNDACAO RURAL MINEIRA,513699.13,0.00,1297.81,0.00,
42008,2016,4,5,3,EXECUTIVO,7602,AUTARQUIAS E FUNDACOES,INSTITUTO DE DESENVOLVIMENTO D,523999.05,0.00,0.00,0.00,
42008,2016,4,5,3,EXECUTIVO,7353,ADMINISTRACAO DIRETA,OUVIDORIA-GERAL DO ESTADO DE M,341171.46,0.00,0.00,0.00,
42069,2016,6,5,2,JUDICIÁRIO,7346,FUNDOS,FUNDO ESPECIAL DO PODER JUDICI,0.00,0.00,0.00,0.00,
42069,2016,6,5,3,EXECUTIVO,7397,ADMINISTRACAO DIRETA,ESCOLA DE SAUDE PUBLICA DO EST,591928.75,0.00,0.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7371,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE TURISM,473503.61,0.00,0.00,0.00,
42477,2016,8,5,3,EXECUTIVO,7395,ADMINISTRACAO DIRETA,DEPARTAMENTO DE TRANSITO DE MI,0.00,0.00,0.00,0.00,
42508,2016,9,5,3,EXECUTIVO,7395,ADMINISTRACAO DIRETA,DEPARTAMENTO DE TRANSITO DE MI,0.00,0.00,0.00,0.00,
42938,2016,12,5,3,EXECUTIVO,7357,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE FAZEND,76858345.97,0.00,0.00,0.00,
42008,2016,4,5,1,LEGISLATIVO,7597,AUTARQUIAS E FUNDACOES,INSTITUTO DE PREVIDENCIA DO LE,0.00,0.00,0.00,0.00,
41597,2016,2,5,1,LEGISLATIVO,7343,ADMINISTRACAO DIRETA,ASSEMBLEIA LEGISLATIVA DO ESTA,48689212.92,23131734.32,173763.76,0.00,
42038,2016,5,5,3,EXECUTIVO,7606,AUTARQUIAS E FUNDACOES,AGENCIA DE DESENVOLVIMENTO DA ,152210.36,0.00,0.00,0.00,
42069,2016,6,5,3,EXECUTIVO,7387,ADMINISTRACAO DIRETA,POLICIA CIVIL DO ESTADO DE MIN,129443650.10,0.00,0.00,0.00,
42069,2016,6,5,3,EXECUTIVO,7595,AUTARQUIAS E FUNDACOES,INSTITUTO DE METROLOGIA E QUAL,971214.79,0.00,0.00,0.00,
42069,2016,6,5,3,EXECUTIVO,7604,AUTARQUIAS E FUNDACOES,AGENCIA REGULADORA DE SERVICOS,737511.00,0.00,0.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7440,AUTARQUIAS E FUNDACOES,UNIVERSIDADE ESTADUAL DE MONTE,11723573.33,0.00,0.00,670594.56,
42099,2016,7,5,4,MINISTÉRIO PÚBLICO,7352,FUNDOS,FUNDO ESTADUAL DE PROTECAO E D,0.00,0.00,0.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7354,ADMINISTRACAO DIRETA,ESCRITORIO DE REPRESENTACAO DO,87365.02,0.00,0.00,0.00,
42038,2016,5,5,3,EXECUTIVO,7603,AUTARQUIAS E FUNDACOES,AGENCIA DE DESENVOLVIMENTO DA ,307194.35,0.00,0.00,0.00,
42069,2016,6,5,3,EXECUTIVO,7361,ADMINISTRACAO DIRETA,POLICIA MILITAR DO ESTADO DE M,376580220.86,422684373.20,0.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7372,ADMINISTRACAO DIRETA,DEFENSORIA PUBLICA DO ESTADO D,18769010.56,6320041.21,0.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7595,AUTARQUIAS E FUNDACOES,INSTITUTO DE METROLOGIA E QUAL,936990.26,0.00,0.00,0.00,
42508,2016,9,5,3,EXECUTIVO,7372,ADMINISTRACAO DIRETA,DEFENSORIA PUBLICA DO ESTADO D,19170150.31,6170292.49,0.00,0.00,
42508,2016,9,5,2,JUDICIÁRIO,7345,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA DO ESTADO ,234391369.88,78662777.81,13533710.23,0.00,
42938,2016,12,5,3,EXECUTIVO,7598,AUTARQUIAS E FUNDACOES,INSTITUTO MINEIRO DE AGROPECUA,10138244.99,0.00,0.00,2779.95,
42938,2016,12,5,3,EXECUTIVO,7353,ADMINISTRACAO DIRETA,OUVIDORIA-GERAL DO ESTADO DE M,232956.15,0.00,0.00,0.00,
41566,2016,1,5,3,EXECUTIVO,7387,ADMINISTRACAO DIRETA,POLICIA CIVIL DO ESTADO DE MIN,124403895.81,0.00,0.00,0.00,
41566,2016,1,5,3,EXECUTIVO,7438,AUTARQUIAS E FUNDACOES,DEPARTAMENTO DE EDIFICACOES E ,8850200.62,0.00,231336.59,0.00,
41566,2016,1,5,3,EXECUTIVO,7403,ADMINISTRACAO DIRETA,SECRETARIA-GERAL,1011914.74,0.00,0.00,0.00,
42038,2016,5,5,3,EXECUTIVO,7362,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE EDUCAC,597098994.36,0.00,0.00,244106.31,
42008,2016,4,5,1,LEGISLATIVO,7343,ADMINISTRACAO DIRETA,ASSEMBLEIA LEGISLATIVA DO ESTA,60535755.49,25713141.73,209315.34,0.00,
42069,2016,6,5,4,MINISTÉRIO PÚBLICO,7350,ADMINISTRACAO DIRETA,PROCURADORIA GERAL DE JUSTICA,118878376.43,28411910.54,7017614.95,0.00,
42069,2016,6,5,3,EXECUTIVO,7370,ADMINISTRACAO DIRETA,CORPO DE BOMBEIROS MILITAR DO ,53899617.93,23289536.17,0.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7427,AUTARQUIAS E FUNDACOES,FUNDACAO HELENA ANTIPOFF,862961.58,0.00,0.00,0.00,
42508,2016,9,5,3,EXECUTIVO,7429,AUTARQUIAS E FUNDACOES,FUNDACAO DE ARTE DE OURO PRETO,157571.78,0.00,0.00,0.00,
42938,2016,12,5,3,EXECUTIVO,7438,AUTARQUIAS E FUNDACOES,DEPARTAMENTO DE EDIFICACOES E ,75749593.16,0.00,225026.41,0.00,
41566,2016,1,5,3,EXECUTIVO,7602,AUTARQUIAS E FUNDACOES,INSTITUTO DE DESENVOLVIMENTO D,562299.56,0.00,0.00,0.00,
41566,2016,1,5,2,JUDICIÁRIO,7345,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA DO ESTADO ,212819401.57,53209921.60,13279525.52,0.00,
41566,2016,1,5,3,EXECUTIVO,7363,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CULTUR,856766.47,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7399,ADMINISTRACAO DIRETA,INTENDENCIA,0.00,0.00,0.00,0.00,
42038,2016,5,5,3,EXECUTIVO,7595,AUTARQUIAS E FUNDACOES,INSTITUTO DE METROLOGIA E QUAL,952590.41,0.00,0.00,0.00,
42038,2016,5,5,3,EXECUTIVO,7397,ADMINISTRACAO DIRETA,ESCOLA DE SAUDE PUBLICA DO EST,594082.87,0.00,0.00,0.00,
42008,2016,4,5,3,EXECUTIVO,7370,ADMINISTRACAO DIRETA,CORPO DE BOMBEIROS MILITAR DO ,53840556.24,22798418.72,0.00,0.00,
42008,2016,4,5,3,EXECUTIVO,7603,AUTARQUIAS E FUNDACOES,AGENCIA DE DESENVOLVIMENTO DA ,309515.54,0.00,0.00,0.00,
42008,2016,4,5,3,EXECUTIVO,7600,AUTARQUIAS E FUNDACOES,IMPRENSA OFICIAL DO ESTADO DE ,848924.01,0.00,0.00,252362.00,
42008,2016,4,5,3,EXECUTIVO,7348,ADMINISTRACAO DIRETA,GABINETE MILITAR DO GOVERNADOR,510398.16,0.00,0.00,0.00,
42008,2016,4,5,3,EXECUTIVO,7411,FUNDOS,FUNDO FINANCEIRO DE PREVIDENCI,6081.31,715217499.57,132832446.46,0.00,
42069,2016,6,5,2,JUDICIÁRIO,7345,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA DO ESTADO ,289798452.89,96106530.59,15048058.04,0.00,
42099,2016,7,5,2,JUDICIÁRIO,7346,FUNDOS,FUNDO ESPECIAL DO PODER JUDICI,0.00,0.00,0.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7379,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CIDADE,620050.01,0.00,0.00,0.00,
42477,2016,8,5,3,EXECUTIVO,7415,AUTARQUIAS E FUNDACOES,INSTITUTO DE PREVIDENCIA DOS S,21779282.14,0.00,8800.00,0.00,
42508,2016,9,5,3,EXECUTIVO,7363,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CULTUR,808487.84,0.00,0.00,0.00,
42538,2016,10,5,3,EXECUTIVO,7383,FUNDOS,FUNDO ESTADUAL DE ASSISTENCIA ,0.00,0.00,0.00,0.00,
42508,2016,9,5,3,EXECUTIVO,7403,ADMINISTRACAO DIRETA,SECRETARIA-GERAL,889825.90,0.00,0.00,0.00,
42508,2016,9,5,3,EXECUTIVO,7432,AUTARQUIAS E FUNDACOES,FUNDACAO TV MINAS CULTURAL E E,894293.48,0.00,0.00,50916.43,
42508,2016,9,5,3,EXECUTIVO,7371,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE TURISM,488927.75,0.00,0.00,0.00,
42938,2016,12,5,3,EXECUTIVO,7433,AUTARQUIAS E FUNDACOES,INSTITUTO MINEIRO DE GESTAO DA,752839.51,0.00,0.00,0.00,
42938,2016,12,5,3,EXECUTIVO,7348,ADMINISTRACAO DIRETA,GABINETE MILITAR DO GOVERNADOR,482843.40,0.00,0.00,0.00,
42538,2016,10,5,3,EXECUTIVO,7422,AUTARQUIAS E FUNDACOES,INSTITUTO ESTADUAL DE FLORESTA,9245058.91,0.00,0.00,0.00,
42538,2016,10,5,3,EXECUTIVO,7357,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE FAZEND,140794685.94,0.00,0.00,0.00,
42938,2016,12,5,2,JUDICIÁRIO,7345,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA DO ESTADO ,217612916.17,78619045.61,13605302.26,0.00,
42538,2016,10,5,3,EXECUTIVO,7348,ADMINISTRACAO DIRETA,GABINETE MILITAR DO GOVERNADOR,1052567.26,0.00,0.00,0.00,
42538,2016,10,5,3,EXECUTIVO,7607,EMPRESAS DEPENDENTES,EMPRESA DE ASSISTENCIA TECNICA,22556160.02,0.00,0.00,0.00,
42038,2016,5,5,3,EXECUTIVO,7607,EMPRESAS DEPENDENTES,EMPRESA DE ASSISTENCIA TECNICA,21008397.15,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7386,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE PLANEJ,9050573.23,0.00,0.00,340608.56,
41597,2016,2,5,3,EXECUTIVO,7595,AUTARQUIAS E FUNDACOES,INSTITUTO DE METROLOGIA E QUAL,1037105.07,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7429,AUTARQUIAS E FUNDACOES,FUNDACAO DE ARTE DE OURO PRETO,169823.96,0.00,0.00,2209.92,
41597,2016,2,5,3,EXECUTIVO,7424,AUTARQUIAS E FUNDACOES,INSTITUTO DE PREVIDENCIA DOS S,643932.26,0.00,101477117.66,0.00,
42008,2016,4,5,2,JUDICIÁRIO,7346,FUNDOS,FUNDO ESPECIAL DO PODER JUDICI,0.00,0.00,0.00,0.00,
42038,2016,5,5,3,EXECUTIVO,7428,AUTARQUIAS E FUNDACOES,FUNDACAO EDUCACIONAL CAIO MART,235310.52,0.00,440.00,0.00,
42038,2016,5,5,3,EXECUTIVO,7416,FUNDOS,FUNDO DE ASSISTENCIA AO PECULI,0.00,0.00,0.00,0.00,
42069,2016,6,5,3,EXECUTIVO,7599,AUTARQUIAS E FUNDACOES,DEPARTAMENTO ESTADUAL DE TELEC,41744.97,0.00,0.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7387,ADMINISTRACAO DIRETA,POLICIA CIVIL DO ESTADO DE MIN,126672435.69,0.00,0.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7380,FUNDOS,FUNDO DE DESENVOLVIMENTO METRO,0.00,0.00,0.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7603,AUTARQUIAS E FUNDACOES,AGENCIA DE DESENVOLVIMENTO DA ,307854.36,0.00,0.00,0.00,
42477,2016,8,5,3,EXECUTIVO,7361,ADMINISTRACAO DIRETA,POLICIA MILITAR DO ESTADO DE M,392315844.60,435953517.13,0.00,0.00,
42477,2016,8,5,3,EXECUTIVO,7435,AUTARQUIAS E FUNDACOES,FUNDACAO EZEQUIEL DIAS,4525208.99,0.00,0.00,8941.11,
42477,2016,8,5,3,EXECUTIVO,7419,AUTARQUIAS E FUNDACOES,FUNDACAO DE AMPARO A PESQUISA ,492525.65,0.00,0.00,0.00,
42508,2016,9,5,3,EXECUTIVO,7605,AUTARQUIAS E FUNDACOES,FUNDACAO CENTRO INTERNACIONAL ,112906.25,0.00,0.00,0.00,
42508,2016,9,5,3,EXECUTIVO,7601,AUTARQUIAS E FUNDACOES,INSTITUTO DE GEOINFORMACAO  E ,387895.40,0.00,0.00,0.00,
42938,2016,12,5,3,EXECUTIVO,7365,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO  DE TRANS,765784.98,0.00,0.00,646.79,
42938,2016,12,5,3,EXECUTIVO,7609,EMPRESAS DEPENDENTES,EMPRESA MINEIRA DE COMUNICACAO,710179.18,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7361,ADMINISTRACAO DIRETA,POLICIA MILITAR DO ESTADO DE M,377773047.24,421985130.59,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7385,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE GOVERN,1715097.79,0.00,0.00,0.00,
41566,2016,1,5,4,MINISTÉRIO PÚBLICO,7352,FUNDOS,FUNDO ESTADUAL DE PROTECAO E D,0.00,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7434,AUTARQUIAS E FUNDACOES,JUNTA COMERCIAL DO ESTADO DE M,1012562.99,0.00,0.00,0.00,
41626,2016,3,5,3,EXECUTIVO,7385,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE GOVERN,1679974.27,0.00,0.00,0.00,
42008,2016,4,5,3,EXECUTIVO,7357,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE FAZEND,76117851.47,0.00,0.00,0.00,
42069,2016,6,5,3,EXECUTIVO,7368,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE MEIO A,6379445.52,0.00,0.00,3653.46,
42069,2016,6,5,3,EXECUTIVO,7418,AUTARQUIAS E FUNDACOES,FUNDACAO JOAO PINHEIRO,2307222.74,0.00,0.00,4405.58,
42099,2016,7,5,3,EXECUTIVO,7373,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE ADMINI,65141908.74,0.00,0.00,63650888.40,
42099,2016,7,5,3,EXECUTIVO,7359,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENV,335629.87,0.00,0.00,0.00,
42477,2016,8,5,3,EXECUTIVO,7359,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENV,338488.27,0.00,0.00,0.00,
42508,2016,9,5,3,EXECUTIVO,7387,ADMINISTRACAO DIRETA,POLICIA CIVIL DO ESTADO DE MIN,127733154.84,0.00,0.00,0.00,
42508,2016,9,5,3,EXECUTIVO,7426,AUTARQUIAS E FUNDACOES,DEPARTAMENTO DE OBRAS PUBLICAS,1188465.61,0.00,0.00,0.00,
42938,2016,12,5,3,EXECUTIVO,7434,AUTARQUIAS E FUNDACOES,JUNTA COMERCIAL DO ESTADO DE M,977785.29,0.00,0.00,0.00,
41566,2016,1,5,3,EXECUTIVO,7409,ADMINISTRACAO DIRETA,EGE SEC.FAZENDA-ENCARGOS DIVER,0.00,0.00,0.00,0.00,
41626,2016,3,5,1,LEGISLATIVO,7344,ADMINISTRACAO DIRETA,TRIBUNAL DE CONTAS DO ESTADO D,32211170.18,11446513.55,118227.02,0.00,
42038,2016,5,5,3,EXECUTIVO,7399,ADMINISTRACAO DIRETA,INTENDENCIA,0.00,0.00,0.00,0.00,
41566,2016,1,5,4,MINISTÉRIO PÚBLICO,7350,ADMINISTRACAO DIRETA,PROCURADORIA GERAL DE JUSTICA,82579605.29,22509557.98,4721906.96,0.00,
41566,2016,1,5,3,EXECUTIVO,7372,ADMINISTRACAO DIRETA,DEFENSORIA PUBLICA DO ESTADO D,18878819.27,6949973.35,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7426,AUTARQUIAS E FUNDACOES,DEPARTAMENTO DE OBRAS PUBLICAS,1242028.19,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7400,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CASA C,878935.43,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7413,ADMINISTRACAO DIRETA,EGE-SECRETARIA DE ESTADO DE PL,0.00,0.00,15767394.16,0.00,
42008,2016,4,5,3,EXECUTIVO,7403,ADMINISTRACAO DIRETA,SECRETARIA-GERAL,925890.32,0.00,0.00,0.00,
42038,2016,5,5,3,EXECUTIVO,7365,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO  DE TRANS,804760.23,0.00,0.00,0.00,
42069,2016,6,5,3,EXECUTIVO,7434,AUTARQUIAS E FUNDACOES,JUNTA COMERCIAL DO ESTADO DE M,1356863.80,0.00,0.00,0.00,
42069,2016,6,5,3,EXECUTIVO,7359,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENV,333729.55,0.00,0.00,0.00,
42069,2016,6,5,3,EXECUTIVO,7423,AUTARQUIAS E FUNDACOES,FUNDACAO RURAL MINEIRA,437680.41,0.00,1297.81,0.00,
42099,2016,7,5,3,EXECUTIVO,7606,AUTARQUIAS E FUNDACOES,AGENCIA DE DESENVOLVIMENTO DA ,151733.96,0.00,0.00,0.00,
42477,2016,8,5,3,EXECUTIVO,7373,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE ADMINI,60228852.17,0.00,0.00,51324579.29,
42477,2016,8,5,3,EXECUTIVO,7421,AUTARQUIAS E FUNDACOES,FUNDACAO ESTADUAL DO MEIO AMBI,1222283.76,0.00,0.00,0.00,
42508,2016,9,5,3,EXECUTIVO,7353,ADMINISTRACAO DIRETA,OUVIDORIA-GERAL DO ESTADO DE M,259180.99,0.00,0.00,0.00,
42477,2016,8,5,3,EXECUTIVO,7380,FUNDOS,FUNDO DE DESENVOLVIMENTO METRO,0.00,0.00,0.00,0.00,
42938,2016,12,5,3,EXECUTIVO,7397,ADMINISTRACAO DIRETA,ESCOLA DE SAUDE PUBLICA DO EST,590487.71,0.00,0.00,0.00,
42938,2016,12,5,3,EXECUTIVO,7612,FUNDOS,FUNDO ESTADUAL DE HABITACAO,0.00,0.00,0.00,0.00,
42938,2016,12,5,3,EXECUTIVO,7600,AUTARQUIAS E FUNDACOES,IMPRENSA OFICIAL DO ESTADO DE ,761113.19,0.00,0.00,24865.23,
42538,2016,10,5,3,EXECUTIVO,7404,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENV,1013219.58,0.00,0.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7607,EMPRESAS DEPENDENTES,EMPRESA DE ASSISTENCIA TECNICA,18308058.60,0.00,0.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7609,EMPRESAS DEPENDENTES,EMPRESA MINEIRA DE COMUNICACAO,529151.26,0.00,0.00,0.00,
41566,2016,1,5,3,EXECUTIVO,7433,AUTARQUIAS E FUNDACOES,INSTITUTO MINEIRO DE GESTAO DA,869333.51,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7437,AUTARQUIAS E FUNDACOES,FUNDACAO DE EDUCACAO PARA O TR,568374.35,0.00,0.00,0.00,
41566,2016,1,5,3,EXECUTIVO,7605,AUTARQUIAS E FUNDACOES,FUNDACAO CENTRO INTERNACIONAL ,167984.07,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7365,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO  DE TRANS,828482.10,0.00,0.00,231.12,
41626,2016,3,5,3,EXECUTIVO,7348,ADMINISTRACAO DIRETA,GABINETE MILITAR DO GOVERNADOR,537983.34,0.00,0.00,0.00,
42038,2016,5,5,3,EXECUTIVO,7367,FUNDOS,FUNDO ESTADUAL DE SAUDE,28110329.29,0.00,0.00,48849.82,
42008,2016,4,5,3,EXECUTIVO,7363,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CULTUR,888308.82,0.00,0.00,0.00,
42038,2016,5,5,3,EXECUTIVO,7432,AUTARQUIAS E FUNDACOES,FUNDACAO TV MINAS CULTURAL E E,937564.56,0.00,0.00,86701.44,
42099,2016,7,5,3,EXECUTIVO,7383,FUNDOS,FUNDO ESTADUAL DE ASSISTENCIA ,0.00,0.00,0.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7413,ADMINISTRACAO DIRETA,EGE-SECRETARIA DE ESTADO DE PL,0.00,0.00,15497980.59,0.00,
42538,2016,10,5,3,EXECUTIVO,7432,AUTARQUIAS E FUNDACOES,FUNDACAO TV MINAS CULTURAL E E,1758320.30,0.00,0.00,78972.74,
42538,2016,10,5,3,EXECUTIVO,7379,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CIDADE,1055389.83,0.00,0.00,0.00,
41566,2016,1,5,3,EXECUTIVO,7397,ADMINISTRACAO DIRETA,ESCOLA DE SAUDE PUBLICA DO EST,595128.80,0.00,0.00,0.00,
41566,2016,1,5,3,EXECUTIVO,7405,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DIREIT,915557.41,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7415,AUTARQUIAS E FUNDACOES,INSTITUTO DE PREVIDENCIA DOS S,20589794.12,0.00,7040.00,1950.40,
41597,2016,2,5,3,EXECUTIVO,7421,AUTARQUIAS E FUNDACOES,FUNDACAO ESTADUAL DO MEIO AMBI,1291551.29,0.00,0.00,0.00,
41626,2016,3,5,3,EXECUTIVO,7612,FUNDOS,FUNDO ESTADUAL DE HABITACAO,0.00,0.00,0.00,0.00,
42008,2016,4,5,3,EXECUTIVO,7362,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE EDUCAC,679546530.92,0.00,0.00,249435.14,
42038,2016,5,5,3,EXECUTIVO,7440,AUTARQUIAS E FUNDACOES,UNIVERSIDADE ESTADUAL DE MONTE,13113337.50,0.00,0.00,716456.91,
42038,2016,5,5,3,EXECUTIVO,7379,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CIDADE,570607.77,0.00,0.00,0.00,
42038,2016,5,5,3,EXECUTIVO,7417,AUTARQUIAS E FUNDACOES,LOTERIA DO ESTADO DE MINAS GER,166944.47,0.00,0.00,0.00,
42038,2016,5,5,3,EXECUTIVO,7431,AUTARQUIAS E FUNDACOES,INSTITUTO ESTADUAL DO PATRIMON,632334.03,0.00,0.00,0.00,
42038,2016,5,5,3,EXECUTIVO,7405,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DIREIT,981247.45,0.00,0.00,0.00,
42099,2016,7,5,2,JUDICIÁRIO,7345,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA DO ESTADO ,208992847.54,82156149.86,13492657.23,0.00,
42477,2016,8,5,3,EXECUTIVO,7431,AUTARQUIAS E FUNDACOES,INSTITUTO ESTADUAL DO PATRIMON,642846.11,0.00,0.00,0.00,
42477,2016,8,5,3,EXECUTIVO,7411,FUNDOS,FUNDO FINANCEIRO DE PREVIDENCI,5931.31,728540676.69,131786898.88,0.00,
42508,2016,9,5,3,EXECUTIVO,7404,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENV,522922.03,0.00,0.00,0.00,
42538,2016,10,5,3,EXECUTIVO,7430,AUTARQUIAS E FUNDACOES,FUNDACAO CLOVIS SALGADO,2863910.20,0.00,1760.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7609,EMPRESAS DEPENDENTES,EMPRESA MINEIRA DE COMUNICACAO,536999.39,0.00,0.00,0.00,
41597,2016,2,5,1,LEGISLATIVO,7597,AUTARQUIAS E FUNDACOES,INSTITUTO DE PREVIDENCIA DO LE,0.00,0.00,0.00,0.00,
42508,2016,9,5,3,EXECUTIVO,7609,EMPRESAS DEPENDENTES,EMPRESA MINEIRA DE COMUNICACAO,538512.81,0.00,0.00,0.00,
41566,2016,1,5,3,EXECUTIVO,7436,AUTARQUIAS E FUNDACOES,FUNDACAO HOSPITALAR DO ESTADO ,58380380.02,0.00,43365.06,8923011.54,
41626,2016,3,5,3,EXECUTIVO,7437,AUTARQUIAS E FUNDACOES,FUNDACAO DE EDUCACAO PARA O TR,572198.82,0.00,0.00,0.00,
42008,2016,4,5,3,EXECUTIVO,7399,ADMINISTRACAO DIRETA,INTENDENCIA,0.00,0.00,0.00,0.00,
42038,2016,5,5,4,MINISTÉRIO PÚBLICO,7352,FUNDOS,FUNDO ESTADUAL DE PROTECAO E D,0.00,0.00,0.00,0.00,
42038,2016,5,5,1,LEGISLATIVO,7610,FUNDOS,FUNDO DE APOIO HABITACIONAL DA,0.00,0.00,0.00,0.00,
42099,2016,7,5,3,EXECUTIVO,7596,AUTARQUIAS E FUNDACOES,UNIVERSIDADE DO ESTADO DE MINA,8530479.29,0.00,0.00,1174032.47,
42477,2016,8,5,3,EXECUTIVO,7367,FUNDOS,FUNDO ESTADUAL DE SAUDE,28043464.96,0.00,0.00,9894.01,
42508,2016,9,5,3,EXECUTIVO,7423,AUTARQUIAS E FUNDACOES,FUNDACAO RURAL MINEIRA,438718.10,0.00,1297.81,0.00,
42508,2016,9,5,3,EXECUTIVO,7379,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CIDADE,519848.14,0.00,0.00,0.00,
42938,2016,12,5,3,EXECUTIVO,7599,AUTARQUIAS E FUNDACOES,DEPARTAMENTO ESTADUAL DE TELEC,39464.80,0.00,0.00,0.00,
42538,2016,10,5,3,EXECUTIVO,7373,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE ADMINI,132482630.78,0.00,0.00,130197957.65,
42538,2016,10,5,3,EXECUTIVO,7368,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE MEIO A,11753786.07,0.00,0.00,3739.87,
42538,2016,10,5,3,EXECUTIVO,7387,ADMINISTRACAO DIRETA,POLICIA CIVIL DO ESTADO DE MIN,239541054.02,0.00,0.00,0.00,
42477,2016,8,5,3,EXECUTIVO,7607,EMPRESAS DEPENDENTES,EMPRESA DE ASSISTENCIA TECNICA,18093994.90,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7397,ADMINISTRACAO DIRETA,ESCOLA DE SAUDE PUBLICA DO EST,559343.93,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7360,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE AGRICU,622466.80,0.00,0.00,0.00,
41597,2016,2,5,3,EXECUTIVO,7599,AUTARQUIAS E FUNDACOES,DEPARTAMENTO ESTADUAL DE TELEC,38495.61,0.00,0.00,0.00,
41626,2016,3,5,3,EXECUTIVO,7363,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CULTUR,823557.15,0.00,0.00,0.00,
