idTempo	Ano	Mes	Dia	idPoder	NomePoder	idUniOrc	GrpAdminUniOrc	NomeUniOrc	VlrDspSrvAtivo	VlrDspSrvInativo	VlrDspPensionista	VlrDspContratado	VlrTotalGasto	VlrArrecadado
42477	2016	8	5	2	JUDICIÁRIO	7346	FUNDOS	FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	29348.92
42477	2016	8	5	1	LEGISLATIVO	7597	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	5096132.44
42538	2016	10	5	3	EXECUTIVO	7411	FUNDOS	FUNDO FINANCEIRO DE PREVIDENCIA	11676.31	1490482321.04	257292685.07	0.00	1747786682.42	458277.64
42038	2016	5	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42099	2016	7	5	3	EXECUTIVO	7598	AUTARQUIAS E FUNDACOES	INSTITUTO MINEIRO DE AGROPECUARIA	10407467.31	0.00	0.00	0.00	10407467.31	25842.22
42099	2016	7	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42099	2016	7	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42008	2016	4	5	3	EXECUTIVO	7435	AUTARQUIAS E FUNDACOES	FUNDACAO EZEQUIEL DIAS	4294498.17	0.00	0.00	120525.56	4415023.73	0.00
42508	2016	9	5	3	EXECUTIVO	7424	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS	646780.11	0.00	104060797.27	0.00	104707577.38	7908.20
42508	2016	9	5	3	EXECUTIVO	7598	AUTARQUIAS E FUNDACOES	INSTITUTO MINEIRO DE AGROPECUARIA	10396539.93	0.00	0.00	0.00	10396539.93	29669.18
42538	2016	10	5	3	EXECUTIVO	7422	AUTARQUIAS E FUNDACOES	INSTITUTO ESTADUAL DE FLORESTAS	9245058.91	0.00	0.00	0.00	9245058.91	34850.00
42538	2016	10	5	3	EXECUTIVO	7424	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS	1339880.90	0.00	204784337.25	0.00	206124218.15	7246100.87
42538	2016	10	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42069	2016	6	5	3	EXECUTIVO	7426	AUTARQUIAS E FUNDACOES	DEPARTAMENTO DE OBRAS PUBLICAS DO ESTADO DE MINAS GERAIS	1292751.43	0.00	0.00	0.00	1292751.43	1243241.69
42038	2016	5	5	3	EXECUTIVO	7423	AUTARQUIAS E FUNDACOES	FUNDACAO RURAL MINEIRA	474420.03	0.00	473.27	0.00	474893.30	64031.09
42008	2016	4	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	18140677.47	0.00	8800.00	0.00	18149477.47	9240529.60
42477	2016	8	5	3	EXECUTIVO	7370	ADMINISTRACAO DIRETA	CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS	55199951.95	23780823.24	0.00	0.00	78980775.19	20000.00
42008	2016	4	5	3	EXECUTIVO	7440	AUTARQUIAS E FUNDACOES	UNIVERSIDADE ESTADUAL DE MONTES CLAROS	13001273.78	0.00	0.00	639743.76	13641017.54	2073.66
42038	2016	5	5	3	EXECUTIVO	7422	AUTARQUIAS E FUNDACOES	INSTITUTO ESTADUAL DE FLORESTAS	4769537.65	0.00	0.00	0.00	4769537.65	88065.00
42538	2016	10	5	3	EXECUTIVO	7436	AUTARQUIAS E FUNDACOES	FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS	112014700.69	0.00	115218.70	17296494.36	129426413.75	1815.50
42508	2016	9	5	3	EXECUTIVO	7433	AUTARQUIAS E FUNDACOES	INSTITUTO MINEIRO DE GESTAO DAS AGUAS	744508.71	0.00	0.00	0.00	744508.71	13477.58
42069	2016	6	5	1	LEGISLATIVO	7597	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	446786.20
42069	2016	6	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	18250311.55	0.00	8800.00	-2368.72	18256742.83	6150732.16
42038	2016	5	5	1	LEGISLATIVO	7597	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	155590.50
42538	2016	10	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	31405048.64	0.00	14520.00	0.00	31419568.64	133.15
41566	2016	1	5	3	EXECUTIVO	7418	AUTARQUIAS E FUNDACOES	FUNDACAO JOAO PINHEIRO	2101328.06	0.00	0.00	0.00	2101328.06	166950.41
41566	2016	1	5	3	EXECUTIVO	7427	AUTARQUIAS E FUNDACOES	FUNDACAO HELENA ANTIPOFF	793607.85	0.00	0.00	0.00	793607.85	0.00
42038	2016	5	5	3	EXECUTIVO	7365	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO  DE TRANSPORTES  E OBRAS PUBLICAS	804760.23	0.00	0.00	0.00	804760.23	690687.80
41597	2016	2	5	3	EXECUTIVO	7362	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE EDUCACAO	519382169.53	0.00	0.00	173322.40	519555491.93	320915900.04
41597	2016	2	5	3	EXECUTIVO	7362	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE EDUCACAO	453159062.46	0.00	0.00	178234.82	453337297.28	320915900.04
42069	2016	6	5	2	JUDICIÁRIO	7346	FUNDOS	FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	8594516.18
42069	2016	6	5	2	JUDICIÁRIO	7346	FUNDOS	FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	7550631.69
41597	2016	2	5	3	EXECUTIVO	7387	ADMINISTRACAO DIRETA	POLICIA CIVIL DO ESTADO DE MINAS GERAIS	119264495.49	0.00	0.00	0.00	119264495.49	1900000.00
41597	2016	2	5	3	EXECUTIVO	7387	ADMINISTRACAO DIRETA	POLICIA CIVIL DO ESTADO DE MINAS GERAIS	123764683.26	0.00	0.00	400.21	123765083.47	1900000.00
42538	2016	10	5	1	LEGISLATIVO	7610	FUNDOS	FUNDO DE APOIO HABITACIONAL DA ASSEMBLEIA LEGISLATIVA DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	2666666.66
42508	2016	9	5	3	EXECUTIVO	7419	AUTARQUIAS E FUNDACOES	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS	453890.22	0.00	0.00	0.00	453890.22	816156.18
41566	2016	1	5	3	EXECUTIVO	7427	AUTARQUIAS E FUNDACOES	FUNDACAO HELENA ANTIPOFF	793607.85	0.00	0.00	0.00	793607.85	4190.03
41566	2016	1	5	3	EXECUTIVO	7433	AUTARQUIAS E FUNDACOES	INSTITUTO MINEIRO DE GESTAO DAS AGUAS	869333.51	0.00	0.00	0.00	869333.51	0.00
42069	2016	6	5	3	EXECUTIVO	7438	AUTARQUIAS E FUNDACOES	DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO	7964288.00	0.00	217711.76	0.00	8181999.76	976.90
41597	2016	2	5	1	LEGISLATIVO	7597	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	163263.10
41597	2016	2	5	1	LEGISLATIVO	7597	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	163263.10
42508	2016	9	5	3	EXECUTIVO	7436	AUTARQUIAS E FUNDACOES	FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS	55885209.87	0.00	66600.91	9297056.02	65248866.80	103527216.55
42508	2016	9	5	3	EXECUTIVO	7608	EMPRESAS DEPENDENTES	EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS	7067972.25	0.00	0.00	0.00	7067972.25	180928.08
42038	2016	5	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42099	2016	7	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
41626	2016	3	5	3	EXECUTIVO	7424	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS	638213.22	0.00	101668607.26	0.00	102306820.48	132495.40
41626	2016	3	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	26216348.93	0.00	9621.38	0.00	26225970.31	8221476.40
41626	2016	3	5	1	LEGISLATIVO	7343	ADMINISTRACAO DIRETA	ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS	48815938.37	23139714.82	173763.76	0.00	72129416.95	914732.76
42538	2016	10	5	3	EXECUTIVO	7440	AUTARQUIAS E FUNDACOES	UNIVERSIDADE ESTADUAL DE MONTES CLAROS	25913773.49	0.00	0.00	1212908.98	27126682.47	50250.31
42538	2016	10	5	1	LEGISLATIVO	7344	ADMINISTRACAO DIRETA	TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS	33114853.31	12768048.81	118227.02	0.00	46001129.14	3275.69
42008	2016	4	5	3	EXECUTIVO	7422	AUTARQUIAS E FUNDACOES	INSTITUTO ESTADUAL DE FLORESTAS	4731026.66	0.00	0.00	0.00	4731026.66	113050.70
41597	2016	2	5	3	EXECUTIVO	7424	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS	643932.26	0.00	101477117.66	0.00	102121049.92	6606001.88
41597	2016	2	5	3	EXECUTIVO	7424	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS	656046.27	0.00	101894396.85	0.00	102550443.12	6606001.88
42538	2016	10	5	3	EXECUTIVO	7362	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE EDUCACAO	1230575469.07	0.00	0.00	281877.24	1230857346.31	-795.24
42538	2016	10	5	3	EXECUTIVO	7367	FUNDOS	FUNDO ESTADUAL DE SAUDE	81693620.06	0.00	0.00	0.00	81693620.06	2349000.00
41566	2016	1	5	3	EXECUTIVO	7436	AUTARQUIAS E FUNDACOES	FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS	58380380.02	0.00	43365.06	8923011.54	67346756.62	66220.33
42538	2016	10	5	3	EXECUTIVO	7598	AUTARQUIAS E FUNDACOES	INSTITUTO MINEIRO DE AGROPECUARIA	20637835.02	0.00	0.00	0.00	20637835.02	539.63
42538	2016	10	5	3	EXECUTIVO	7598	AUTARQUIAS E FUNDACOES	INSTITUTO MINEIRO DE AGROPECUARIA	20637835.02	0.00	0.00	0.00	20637835.02	206185.81
41566	2016	1	5	3	EXECUTIVO	7370	ADMINISTRACAO DIRETA	CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS	55156205.92	21800472.30	0.00	0.00	76956678.22	77.70
42938	2016	12	5	3	EXECUTIVO	7387	ADMINISTRACAO DIRETA	POLICIA CIVIL DO ESTADO DE MINAS GERAIS	127085564.21	0.00	0.00	0.00	127085564.21	9018.39
41597	2016	2	5	3	EXECUTIVO	7383	FUNDOS	FUNDO ESTADUAL DE ASSISTENCIA SOCIAL	0.00	0.00	0.00	0.00	0.00	66127.46
41597	2016	2	5	3	EXECUTIVO	7383	FUNDOS	FUNDO ESTADUAL DE ASSISTENCIA SOCIAL	0.00	0.00	0.00	0.00	0.00	66127.46
41566	2016	1	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42508	2016	9	5	3	EXECUTIVO	7367	FUNDOS	FUNDO ESTADUAL DE SAUDE	27877549.22	0.00	0.00	5785.88	27883335.10	384203.48
41626	2016	3	5	3	EXECUTIVO	7383	FUNDOS	FUNDO ESTADUAL DE ASSISTENCIA SOCIAL	0.00	0.00	0.00	0.00	0.00	18.64
42938	2016	12	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42938	2016	12	5	3	EXECUTIVO	7434	AUTARQUIAS E FUNDACOES	JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS	977785.29	0.00	0.00	0.00	977785.29	4398278.46
42099	2016	7	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	23649173.06	0.00	8800.00	0.00	23657973.06	265.55
42508	2016	9	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	19959292.37	0.00	8800.00	0.00	19968092.37	57960.93
41597	2016	2	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
41597	2016	2	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
41626	2016	3	5	3	EXECUTIVO	7433	AUTARQUIAS E FUNDACOES	INSTITUTO MINEIRO DE GESTAO DAS AGUAS	819542.04	0.00	0.00	0.00	819542.04	8178.00
41626	2016	3	5	3	EXECUTIVO	7424	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS	638213.22	0.00	101668607.26	0.00	102306820.48	177207.57
42938	2016	12	5	3	EXECUTIVO	7367	FUNDOS	FUNDO ESTADUAL DE SAUDE	691041.57	0.00	0.00	1849.34	692890.91	0.00
42038	2016	5	5	3	EXECUTIVO	7419	AUTARQUIAS E FUNDACOES	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS	476555.80	0.00	0.00	0.00	476555.80	16425.76
42069	2016	6	5	3	EXECUTIVO	7381	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE TRABALHO E DESENVOLVIMENTO SOCIAL	2360109.51	0.00	0.00	0.00	2360109.51	64048.40
41566	2016	1	5	3	EXECUTIVO	7362	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE EDUCACAO	471910037.22	0.00	0.00	136818.76	472046855.98	579831.66
42099	2016	7	5	4	MINISTÉRIO PÚBLICO	7350	ADMINISTRACAO DIRETA	PROCURADORIA GERAL DE JUSTICA	88360074.37	22879752.42	4666582.75	0.00	115906409.54	802776.47
42477	2016	8	5	3	EXECUTIVO	7411	FUNDOS	FUNDO FINANCEIRO DE PREVIDENCIA	5931.31	728540676.69	131786898.88	0.00	860333506.88	17826379.75
41597	2016	2	5	3	EXECUTIVO	7598	AUTARQUIAS E FUNDACOES	INSTITUTO MINEIRO DE AGROPECUARIA	10540819.99	0.00	0.00	0.00	10540819.99	2650.88
41597	2016	2	5	3	EXECUTIVO	7598	AUTARQUIAS E FUNDACOES	INSTITUTO MINEIRO DE AGROPECUARIA	10919700.87	0.00	0.00	0.00	10919700.87	2650.88
42069	2016	6	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42538	2016	10	5	3	EXECUTIVO	7431	AUTARQUIAS E FUNDACOES	INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS	3673721.37	0.00	0.00	0.00	3673721.37	0.00
42538	2016	10	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	31405048.64	0.00	14520.00	0.00	31419568.64	11729.34
42038	2016	5	5	2	JUDICIÁRIO	7346	FUNDOS	FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	1365603.26
42538	2016	10	5	3	EXECUTIVO	7359	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO, CIENCIA, TECNOLOGIA E ENSINO SUPERIOR	710335.64	0.00	0.00	0.00	710335.64	197682.66
42538	2016	10	5	3	EXECUTIVO	7604	AUTARQUIAS E FUNDACOES	AGENCIA REGULADORA DE SERVICOS DE ABASTECIMENTO DE AGUA E DE ESGOTAMENTO SANITARIO DO ESTADO DE MINA	1349624.79	0.00	0.00	0.00	1349624.79	1235.02
42008	2016	4	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	18140677.47	0.00	8800.00	0.00	18149477.47	11100.89
42477	2016	8	5	3	EXECUTIVO	7424	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS	659210.51	0.00	103471375.26	0.00	104130585.77	13296.51
42477	2016	8	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42038	2016	5	5	3	EXECUTIVO	7440	AUTARQUIAS E FUNDACOES	UNIVERSIDADE ESTADUAL DE MONTES CLAROS	13113337.50	0.00	0.00	716456.91	13829794.41	854700.60
42008	2016	4	5	3	EXECUTIVO	7362	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE EDUCACAO	679546530.92	0.00	0.00	249435.14	679795966.06	39237287.77
42099	2016	7	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42038	2016	5	5	2	JUDICIÁRIO	7345	ADMINISTRACAO DIRETA	TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS	254940128.39	82188520.29	13785033.77	0.00	350913682.45	3552514.42
42477	2016	8	5	3	EXECUTIVO	7362	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE EDUCACAO	653152715.41	0.00	0.00	198424.05	653351139.46	212794.05
42508	2016	9	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	19959292.37	0.00	8800.00	0.00	19968092.37	234463.27
42008	2016	4	5	3	EXECUTIVO	7608	EMPRESAS DEPENDENTES	EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS	7223151.58	0.00	0.00	0.00	7223151.58	2359.25
42538	2016	10	5	3	EXECUTIVO	7600	AUTARQUIAS E FUNDACOES	IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS	1527287.61	0.00	0.00	223459.50	1750747.11	125818.08
42008	2016	4	5	3	EXECUTIVO	7417	AUTARQUIAS E FUNDACOES	LOTERIA DO ESTADO DE MINAS GERAIS	186251.56	0.00	0.00	0.00	186251.56	699.99
42069	2016	6	5	3	EXECUTIVO	7441	AUTARQUIAS E FUNDACOES	FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS	8105880.76	0.00	293.33	583872.33	8690046.42	11581657.53
42069	2016	6	5	3	EXECUTIVO	7441	AUTARQUIAS E FUNDACOES	FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS	8105880.76	0.00	293.33	583872.33	8690046.42	39818.16
42099	2016	7	5	3	EXECUTIVO	7608	EMPRESAS DEPENDENTES	EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS	7625102.63	0.00	0.00	0.00	7625102.63	233220.46
42069	2016	6	5	3	EXECUTIVO	7608	EMPRESAS DEPENDENTES	EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS	7025933.81	0.00	0.00	0.00	7025933.81	29490.88
42099	2016	7	5	3	EXECUTIVO	7604	AUTARQUIAS E FUNDACOES	AGENCIA REGULADORA DE SERVICOS DE ABASTECIMENTO DE AGUA E DE ESGOTAMENTO SANITARIO DO ESTADO DE MINA	686676.84	0.00	0.00	0.00	686676.84	3394.48
42099	2016	7	5	3	EXECUTIVO	7411	FUNDOS	FUNDO FINANCEIRO DE PREVIDENCIA	5991.31	714479357.91	129883958.14	0.00	844369307.36	9092570.53
41566	2016	1	5	3	EXECUTIVO	7422	AUTARQUIAS E FUNDACOES	INSTITUTO ESTADUAL DE FLORESTAS	5424607.71	0.00	0.00	0.00	5424607.71	0.00
41566	2016	1	5	3	EXECUTIVO	7424	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS	657261.30	0.00	101326717.62	0.00	101983978.92	9676.94
41566	2016	1	5	3	EXECUTIVO	7436	AUTARQUIAS E FUNDACOES	FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS	58380380.02	0.00	43365.06	8923011.54	67346756.62	0.00
41566	2016	1	5	3	EXECUTIVO	7598	AUTARQUIAS E FUNDACOES	INSTITUTO MINEIRO DE AGROPECUARIA	9583646.59	0.00	0.00	11318.67	9594965.26	691608.42
41566	2016	1	5	3	EXECUTIVO	7367	FUNDOS	FUNDO ESTADUAL DE SAUDE	29294400.57	0.00	0.00	242481.36	29536881.93	0.00
41626	2016	3	5	2	JUDICIÁRIO	7345	ADMINISTRACAO DIRETA	TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS	207925763.81	75209066.01	13242017.42	0.00	296376847.24	2482591.66
41626	2016	3	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
41626	2016	3	5	3	EXECUTIVO	7600	AUTARQUIAS E FUNDACOES	IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS	866229.58	0.00	0.00	253639.72	1119869.30	602944.23
41626	2016	3	5	3	EXECUTIVO	7362	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE EDUCACAO	542035078.72	0.00	0.00	210824.73	542245903.45	6711955.08
42099	2016	7	5	3	EXECUTIVO	7422	AUTARQUIAS E FUNDACOES	INSTITUTO ESTADUAL DE FLORESTAS	4650516.66	0.00	0.00	0.00	4650516.66	21998.48
42008	2016	4	5	3	EXECUTIVO	7602	AUTARQUIAS E FUNDACOES	INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS	523999.05	0.00	0.00	0.00	523999.05	95063.74
42477	2016	8	5	3	EXECUTIVO	7421	AUTARQUIAS E FUNDACOES	FUNDACAO ESTADUAL DO MEIO AMBIENTE	1222283.76	0.00	0.00	0.00	1222283.76	34423.12
42477	2016	8	5	3	EXECUTIVO	7362	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE EDUCACAO	653152715.41	0.00	0.00	198424.05	653351139.46	4087521.28
42938	2016	12	5	3	EXECUTIVO	7423	AUTARQUIAS E FUNDACOES	FUNDACAO RURAL MINEIRA	411210.40	0.00	1297.81	0.00	412508.21	3025.87
41626	2016	3	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
41626	2016	3	5	1	LEGISLATIVO	7344	ADMINISTRACAO DIRETA	TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS	32211170.18	11446513.55	118227.02	0.00	43775910.75	5361.29
42008	2016	4	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	18140677.47	0.00	8800.00	0.00	18149477.47	600735.54
41626	2016	3	5	3	EXECUTIVO	7608	EMPRESAS DEPENDENTES	EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS	6441615.25	0.00	0.00	0.00	6441615.25	1909.65
42008	2016	4	5	4	MINISTÉRIO PÚBLICO	7350	ADMINISTRACAO DIRETA	PROCURADORIA GERAL DE JUSTICA	93161879.26	21959053.74	4705407.93	0.00	119826340.93	94916.41
42538	2016	10	5	2	JUDICIÁRIO	7346	FUNDOS	FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	216917.03
42508	2016	9	5	3	EXECUTIVO	7348	ADMINISTRACAO DIRETA	GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS	507213.38	0.00	0.00	0.00	507213.38	0.00
42038	2016	5	5	3	EXECUTIVO	7367	FUNDOS	FUNDO ESTADUAL DE SAUDE	28110329.29	0.00	0.00	48849.82	28159179.11	104644.64
42477	2016	8	5	3	EXECUTIVO	7426	AUTARQUIAS E FUNDACOES	DEPARTAMENTO DE OBRAS PUBLICAS DO ESTADO DE MINAS GERAIS	1211243.87	0.00	0.00	0.00	1211243.87	329797.47
42008	2016	4	5	3	EXECUTIVO	7433	AUTARQUIAS E FUNDACOES	INSTITUTO MINEIRO DE GESTAO DAS AGUAS	800298.79	0.00	0.00	0.00	800298.79	9581.62
42038	2016	5	5	3	EXECUTIVO	7438	AUTARQUIAS E FUNDACOES	DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO	7835849.63	0.00	216058.88	0.00	8051908.51	4941.40
42477	2016	8	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	21779282.14	0.00	8800.00	0.00	21788082.14	7660.08
42477	2016	8	5	3	EXECUTIVO	7441	AUTARQUIAS E FUNDACOES	FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS	7954864.27	0.00	293.33	603352.77	8558510.37	20603.44
42038	2016	5	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	38717393.54	0.00	8800.00	4897.57	38731091.11	496.56
